file_name,longest_caption
COCO_val2014_000000398309.jpg,A man is doing a trick on a skateboard at a skate park
COCO_val2014_000000467092.jpg,A bus riding pass a tower with a crane attached to it. 
COCO_val2014_000000502737.jpg,A person holding a cookie with icing that has one of it's arms bitten off.
COCO_val2014_000000147068.jpg,A crowd of people watching a group of motorcyclists riding double-file.
COCO_val2014_000000523580.jpg,A single zebra grazing in a large open field.
COCO_val2014_000000227550.jpg,A surfer racing in front the a curling wave.
COCO_val2014_000000051143.jpg,A teddy bear sitting in between a display of books on a table.
COCO_val2014_000000460858.jpg,A young boy looking up into the sky at a flying kite.
COCO_val2014_000000433044.jpg,A white plate topped with broccoli chicken  covered in sauce.
COCO_val2014_000000155897.jpg,Wheat bread is always the healthy choice for lunchtime
COCO_val2014_000000161220.jpg,The two dogs are tugging an orange Frisbee near other dogs. 
COCO_val2014_000000553353.jpg,"A black and white image of a man in the shower, formally dressed, drinking a bottle of liquor. "
COCO_val2014_000000014352.jpg,A minimalistic bathroom with a sloping ceiling and skylight.
COCO_val2014_000000049682.jpg,an old photo of a man with a sun visor hat holding a box of chicken
COCO_val2014_000000419158.jpg,two people smiling and using cellular phones in a group of people.
COCO_val2014_000000502715.jpg,A bird walks along on a beach with other members of its kind.
COCO_val2014_000000330734.jpg,The vibrant colors on the kite stand out against the blue sky.
COCO_val2014_000000561399.jpg,A man standing next to a shelf filled with lots of bananas.
COCO_val2014_000000024040.jpg,two men on the same Olympic team and one person from another team skiing 
COCO_val2014_000000235156.jpg,"A male tennis player on the baseline of a hard surface tennis court, with people in the stands watching him play."
COCO_val2014_000000100083.jpg,A fried chicken sandwich with a small bag of french fries.
COCO_val2014_000000406211.jpg,A brown and black cat sitting on a blue block with a television in the background.
COCO_val2014_000000043670.jpg,A baseball player prepares for a pitch with catcher and umpire looking on
COCO_val2014_000000182236.jpg,A young businessman with long hair is on a laptop screen on a table next to a cup of coffee and a pair of ladies eyeglasses. 
COCO_val2014_000000333924.jpg,a man in a wetsuit riding a wave with a surfboard 
COCO_val2014_000000217594.jpg,"A small dining room table, sofa chair and boxed television set."
COCO_val2014_000000256668.jpg,Bathroom urinal with kitchen tongs on top behind plumbing.
COCO_val2014_000000137106.jpg,it looks like a hand of a small child with pink and white top
COCO_val2014_000000448998.jpg,A young lady riding a skateboard in a parking garage with ripped jeans.
COCO_val2014_000000145032.jpg,A stone fashioned church includes a bright blue clock hanging on the side.
COCO_val2014_000000141197.jpg,a woman is standing in a room taking a picture of herslf
COCO_val2014_000000263477.jpg,A couple of giraffe standing next to each other on a field.
COCO_val2014_000000449839.jpg,A woman in a bridal gown holding flowers is posing next to a man in a shirt and tie.
COCO_val2014_000000465087.jpg,A man in a suit and glasses in front of a table with black wine bottles on it. 
COCO_val2014_000000425948.jpg,A woman and a little girl standing on top of a beach.
COCO_val2014_000000064902.jpg,A couple people standing by a hydrant that someone turned on.
COCO_val2014_000000111909.jpg,A guy on skis is being pulled by a boat full of people. 
COCO_val2014_000000489861.jpg,A 1950s Ford pick up standing in front of the building waiting on a parking pad
COCO_val2014_000000320180.jpg,a person sitting on a couch with a lap top on their lap.
COCO_val2014_000000137413.jpg,a cat lying on the chair with its eyes wide open
COCO_val2014_000000254407.jpg,Commercial train on tracks near platform in industrial area.
COCO_val2014_000000433279.jpg,A woman is a green plate on top of her head with company in the house.
COCO_val2014_000000148077.jpg,Pontoon propeller airplane taking off near a docked cruise ship.
COCO_val2014_000000197796.jpg,Cluttered bathroom with sink in foreground and towel on a rack.
COCO_val2014_000000151733.jpg,Public bus travelling down road past apartment buildings.
COCO_val2014_000000484434.jpg,A group of people who are holding umbrellas are watching a musician.
COCO_val2014_000000476864.jpg,A man in a wet suit riding a high wave on his surfboard. 
COCO_val2014_000000567205.jpg,A man repairing a parking meter sitting on the side of a road.
COCO_val2014_000000191270.jpg,A man points to a baby in a collage of family photographs and mementos.
COCO_val2014_000000027272.jpg,"Bear, fishing in a stream running through grassy field."
COCO_val2014_000000094846.jpg,a person sitting with a laptop and a cell phone 
COCO_val2014_000000283761.jpg,A man wearing glasses and a suit sitting on a bus. 
COCO_val2014_000000146465.jpg,A kitchen with lots of counter space and black and white appliances.
COCO_val2014_000000182015.jpg,A couple of containers filled with food sitting on top of a table.
COCO_val2014_000000208380.jpg,A couple of vases that are sitting on a table filled with flowers.
COCO_val2014_000000341227.jpg,A large brown bear walking across a lush green field.
COCO_val2014_000000121788.jpg,A person on snow skis is pulling a rope that is attached to something heavy.
COCO_val2014_000000255279.jpg,Some ones black racing bike in a parking lot next to his gear.
COCO_val2014_000000397117.jpg,Cement mixer and city bus stopped with traffic at a highway exit ramp light.
COCO_val2014_000000497791.jpg,"Black and white of large dump truck on its side with a small tow truck backed up to it, with some people standing around, and backs of people's heads from above the scene, with background of a valley and a mountain side."
COCO_val2014_000000350148.jpg,A man sitting in a restaurant photographs a sandwich.
COCO_val2014_000000042144.jpg,A night scene of an empty street illuminated by many street lights.
COCO_val2014_000000109445.jpg,Several slices of pizza some with pepperoni some just cheese.
COCO_val2014_000000546388.jpg,A man standing next to a red motorcycle next to a orange van.
COCO_val2014_000000401040.jpg,two  small and big giraffes looking outside through a door
COCO_val2014_000000504921.jpg,there is a small yellow and white bird sitting on a branch
COCO_val2014_000000157669.jpg,"View of new, unused home kitchen with ample counter space and cabinets."
COCO_val2014_000000137496.jpg,"Small yellow plane with red, white and blue stripes, parked with mechanic checking it out."
COCO_val2014_000000283038.jpg,A stop sign with dirty edges at a cross walk of a street.
COCO_val2014_000000387383.jpg,"An orange and white cat, a grey cat and a black cat on a bed with a blue and green cover. "
COCO_val2014_000000470121.jpg,Two plates that have different types of food on it near a bottle.
COCO_val2014_000000569016.jpg,A military cargo plane on a runway with other aircraft's.
COCO_val2014_000000387463.jpg,A young man ridding a skateboard up a ramp at a park.
COCO_val2014_000000266117.jpg,a living room with some black furniture and a colorful rug 
COCO_val2014_000000437651.jpg,A group of women stand in front of a table covered in small plastic cups.
COCO_val2014_000000125072.jpg,Cattle grazing on grass near a lake surrounded by mountain..
COCO_val2014_000000248152.jpg,One person on a beach flying their kite in the air.
COCO_val2014_000000329604.jpg,A woman walking through a forest holding a blue umbrella.
COCO_val2014_000000268092.jpg,A little basket sits on top of some tiny stuffed teddy bears 
COCO_val2014_000000537395.jpg,"A row of clean-looking, non-operational toilets with their lids down next to several lidless ones."
COCO_val2014_000000371005.jpg,A very nice looking fancy yellow motorcycle parked by the curb.
COCO_val2014_000000236674.jpg,A city with lots of tall buildings and a gash station.
COCO_val2014_000000125062.jpg,A row of little white teddy bears lean against a row of movies on a shelf.
COCO_val2014_000000303177.jpg,A couple of elephants standing on top of a grass covered field.
COCO_val2014_000000296994.jpg,Young man rushing to pickup a frisbee which has landed on a stone fence.
COCO_val2014_000000437494.jpg,a man and his dog are standing on his paddle board
COCO_val2014_000000464248.jpg,A few pigeons sitting on a drainage on a building.
COCO_val2014_000000215549.jpg,A shiny metal train is traveling down the track in front of a sport's stadium. 
COCO_val2014_000000562197.jpg,"Three pictures of plates with salads, including beans, fish and vegetables."
COCO_val2014_000000291791.jpg,A group of people look at the dark green motorcycle parked on the grass.
COCO_val2014_000000427376.jpg,A fire hydrant in the grass next to a sidewalk with paint on it.
COCO_val2014_000000094619.jpg,a teen boy riding a skateboard down the sidewalk next to some stairs 
COCO_val2014_000000499884.jpg,A group of young tennis players posing for a photo.
COCO_val2014_000000292060.jpg,"a kitchen full of cabinets, a stove, sink and refridgeratio"
COCO_val2014_000000089405.jpg,A metal vase filled with yellow roses on top of a table.
COCO_val2014_000000298562.jpg,A close up picture of a vase and flowers in the vase.
COCO_val2014_000000195889.jpg,an orange cat sleeping on a red pillow under a blue blanket.
COCO_val2014_000000333888.jpg,"The livingroom has two couches, a coffee table, and a full bookshelf."
COCO_val2014_000000399462.jpg,A little girl laughs and runs with a kite in a grassy park.
COCO_val2014_000000508230.jpg,People in matching shirts standing under umbrellas in the sun
COCO_val2014_000000081315.jpg,A kitchen has brown cabinets and a black refrigerator.
COCO_val2014_000000049236.jpg,One man is on skis and another man is behind him as they stand in the snow near a pond as a group of onlookers stand off to the side.
COCO_val2014_000000063397.jpg,Pedestrians walk across a bridge over a river in a city.
COCO_val2014_000000064531.jpg,A person wearing a black jacket and blue shirt along with a tie full of knots and bolts.
COCO_val2014_000000315846.jpg,A street sign in the city giving directions to several intercity areas. 
COCO_val2014_000000386092.jpg,"A juicer machine next to an apple, orange, carrots and a glass of juice."
COCO_val2014_000000372580.jpg,A young person having fun wind surfing in a small lake.
COCO_val2014_000000469002.jpg,"A box with six divisions, each with its own variety of donut."
COCO_val2014_000000578752.jpg,The beachfront has tracks of footprints and a figure which appears to be  cross.
COCO_val2014_000000148531.jpg,A blue airplane with a propeller is sitting on a runway.
COCO_val2014_000000337987.jpg,"A brown, black and white bird resting on a tree branch."
COCO_val2014_000000045105.jpg, an old jeep sitting parked on a trailer with trees in the background
COCO_val2014_000000109992.jpg,A person riding a snow board down a snow covered slope.
COCO_val2014_000000315610.jpg,Commercial jetliners fly over an amusement park with a Ferris wheel.
COCO_val2014_000000560439.jpg,Three people are wearing snow shoes traveling down a snowy hill. 
COCO_val2014_000000095516.jpg,A pick up truck filled with wood in it's flat bed.
COCO_val2014_000000506356.jpg,A woman that is standing in the snow with a snowboard.
COCO_val2014_000000408255.jpg,A photograph of a man with his head turned to the side.
COCO_val2014_000000207366.jpg,Two soccer players entangled with one another as they go for the ball
COCO_val2014_000000246686.jpg,A beach with a group of people standing in the sand with a surfboard and body board and looking out to the water.
COCO_val2014_000000052591.jpg,a female standing beside a wooden post with a fake background
COCO_val2014_000000380510.jpg,The inside of a warehouse like structure that has a round clock with roman numerals on it hanging from the ceiling.
COCO_val2014_000000489799.jpg,a group of boys playing soccer in a soccer field.
COCO_val2014_000000097964.jpg,Laptop and desktop computers next to each other on a desk. 
COCO_val2014_000000194756.jpg,A man steers a boat named Romeo down a bench lined river. 
COCO_val2014_000000493720.jpg,A large metal clock hanging from the side of the building.
COCO_val2014_000000191117.jpg,"A green, blue and silver motorcycle with its kickstand out. "
COCO_val2014_000000030706.jpg,A man with a goatee and glasses takes a selfie with his cell phone in a mirror. 
COCO_val2014_000000183571.jpg,A man holding a boat at dock with a dog standing on it.
COCO_val2014_000000089839.jpg,Perhaps he's a magician who will pull a rabbit out of that hat.
COCO_val2014_000000081299.jpg,"Five plates, with intricate decorated borders, display vegetables that include broccoli, string beans, mushrooms and bean sprouts."
COCO_val2014_000000279674.jpg,A child wears a white apron and stands in front of a plate of food and a rolling pin.
COCO_val2014_000000196453.jpg,A cardboard cutout of two boys kicking a soccer ball
COCO_val2014_000000262686.jpg,two men standing next to a crate of fruit and vegetables
COCO_val2014_000000489896.jpg,A narrow road with many store signs hanging off buildings.
COCO_val2014_000000050926.jpg,Several people standing around with kites flying overhead.
COCO_val2014_000000558454.jpg,a tennis player with a tennis racket getting ready to swing
COCO_val2014_000000040414.jpg,Two people working in a kitchen with various cooking devices.
COCO_val2014_000000410068.jpg,A woman with a green striped umbrella crosses a street past a brightly painted truck.
COCO_val2014_000000523869.jpg,The meal on the food tray is prepared and ready to be eaten.
COCO_val2014_000000125778.jpg,"A room with brown sofa and chair, tables, a fireplace, and white windows."
COCO_val2014_000000400728.jpg,A city street with stores across the street and a bicycle parked on the side of the street with a dog sitting in the front basket.
COCO_val2014_000000541486.jpg,A man sitting on the back of a tandem bike holding his cell phone.
COCO_val2014_000000010954.jpg,A motorcycle parked up against a building with graffiti on it
COCO_val2014_000000142719.jpg,a cat laying down on a bench and in the shade 
COCO_val2014_000000032777.jpg,The person wearing the backpack is walking beside of the bus.
COCO_val2014_000000173161.jpg,Two people walking under an umbrella on a street near some benches and a motorcycle.
COCO_val2014_000000316396.jpg,Several giraffes stand near a tree at the base of a hill.
COCO_val2014_000000032391.jpg,a Japanese store with a decorative surfboard and Japanese sign with palm trees and tropical flowers
COCO_val2014_000000023351.jpg,A giraffe sitting down while another giraffes eats on branches. 
COCO_val2014_000000032190.jpg,A toy horse is stood upright on the side of a street.
COCO_val2014_000000060449.jpg,A very nice looking deck area with a small table and a laptop.
COCO_val2014_000000149669.jpg,An elephant walking down a crowded sidewalk as people look on.
COCO_val2014_000000482187.jpg,Three men sitting at a table looking at a cell phone.
COCO_val2014_000000134343.jpg,A bench in a park covered and surrounded by snow. 
COCO_val2014_000000112897.jpg,there is a very tall tower that has a clock on it
COCO_val2014_000000013465.jpg,It looks as if one skateboarder is trying to pull the skateboard out from another as he attempts a jump over the steps. 
COCO_val2014_000000234660.jpg,"Two white passenger trains are parked on the tracks, side by side."
COCO_val2014_000000561088.jpg,"A woman with short, brown hair is looking into a circular mirror and holding a camera up to her cheek."
COCO_val2014_000000213434.jpg,A baseball player running on a field during a game.
COCO_val2014_000000137811.jpg,Two standing zebras both looking in opposite ways from each other.
COCO_val2014_000000345665.jpg,a man is sitting down on the grass eating a hotdog
COCO_val2014_000000152866.jpg,Several slices of pizza with pepperoni sitting on a plate.
COCO_val2014_000000246809.jpg,A small boat traveling past a red light house.
COCO_val2014_000000175469.jpg,A couple of boats floating on top of a body of water.
COCO_val2014_000000378163.jpg,A man painted green wearing a Santa Claus costume and his dog ride a motorcycle.
COCO_val2014_000000370678.jpg,Multi colored parking meter with a parking sign on it.
COCO_val2014_000000169273.jpg,"A square, black clock that uses roman numerals is hanging on a brick wall."
COCO_val2014_000000259216.jpg,A woman in an apron is under an umbrella with a table of melons and bananas.
COCO_val2014_000000135681.jpg,Two zebras grazing in an enclosed area with shade trees. 
COCO_val2014_000000008762.jpg,A night scene with silhouettes of buildings and some traffic lights over a street
COCO_val2014_000000248771.jpg,A large intersection that doesnt have much traffic 
COCO_val2014_000000451798.jpg,A red wall is the collection place for a large collection of colorful ties and hats. 
COCO_val2014_000000314495.jpg,a single cow with horns looking right into the camera 
COCO_val2014_000000410023.jpg,Three teddy bears sitting next to each other having a cup of tea.
COCO_val2014_000000309925.jpg,"An empty clean kitchen with island, marble countertops , stove and cabinetry."
COCO_val2014_000000228504.jpg,Black and white photograph of people flying a kite on the beach
COCO_val2014_000000089432.jpg,Skateboarder trying to do a difficult stunt in a park
COCO_val2014_000000114164.jpg,Zebras are crossing a dirt road on the plain.
COCO_val2014_000000210346.jpg,a small bird flying near a tree bench with a blurry background 
COCO_val2014_000000056739.jpg,Two construction workers are walking in front of a cone and parked cars. 
COCO_val2014_000000528404.jpg,A miniature train is on its track and ready to leave the depot.
COCO_val2014_000000527164.jpg,The bright sign is hanging next to the traffic signal.
COCO_val2014_000000272185.jpg,A street with some signs and a building near the street
COCO_val2014_000000018781.jpg,A hot dog on a plate with sauerkraut and some small green pickles
COCO_val2014_000000542451.jpg,A herd of cattle spread across an arid western meadow.
COCO_val2014_000000015017.jpg,A man stands on a tennis court hitting a ball with a racket.
COCO_val2014_000000470952.jpg,"A man is in his skiing gear, while posing for the camera. "
COCO_val2014_000000221620.jpg,"A green, yellow and icing filled doughnut on trays."
COCO_val2014_000000150930.jpg,A clock hanging from a store with letters instead of numbers on it. 
COCO_val2014_000000001563.jpg,A person is standing in front of a camera and ready for a game. 
COCO_val2014_000000193261.jpg,An intersection in a smaller town where there is not many people around.
COCO_val2014_000000050392.jpg,An old fashioned kitchen with a multiple compartment oven.
COCO_val2014_000000190292.jpg,"music sheets in a binder sit on the table with scissors, tape, a pen and ruler "
COCO_val2014_000000083214.jpg,A large red truck passes by a FedEx truck on a busy street.
COCO_val2014_000000457400.jpg,A woman looking at some maps that are laying on a hotel bed.
COCO_val2014_000000061983.jpg,A woman working on her computer while lounging in her bed.
COCO_val2014_000000134459.jpg,"Men, women and children in a field playing frisbee football."
COCO_val2014_000000181488.jpg,Three adult peacocks sitting on wooden tables in a small room. 
COCO_val2014_000000393864.jpg,A plate topped with a piece of food sitting net to a paper plate with a knife on it.
COCO_val2014_000000561780.jpg,A group of older people sitting on a park bench with a dog on a leash.
COCO_val2014_000000113590.jpg,Chef preparing meals doe guests at restaurant or oriental foods.
COCO_val2014_000000386962.jpg,A pair of yellow high heeled shoes beside a black and red suitcase.
COCO_val2014_000000571944.jpg,Several goats and sheep eat from a small trough next to a fence.
COCO_val2014_000000165752.jpg,a dog sitting on the grass with something in it's mouth
COCO_val2014_000000440539.jpg,A rainbow colored kite in the air with three tales and a person in distance on a beach on a cloudy day.
COCO_val2014_000000459320.jpg,Two girls standing in front of a fence with giraffes on the other side
COCO_val2014_000000059295.jpg,An elephant is walking toward a cable fence with its trunk ready for food.
COCO_val2014_000000226762.jpg,a man sitting down talking on a cell phone while looking out a window 
COCO_val2014_000000527728.jpg,A large elephant swimming in a pond full of water.
COCO_val2014_000000038574.jpg,There is a black hat and white glove with birthday greetings.
COCO_val2014_000000289995.jpg,People shopping at farmers market with fruit under red umbrellas
COCO_val2014_000000245242.jpg,Sliced bread and cheese sits on a cutting board with a sharp knife.
COCO_val2014_000000467873.jpg,a herd of elephants are grouped together around a baby elephant 
COCO_val2014_000000079490.jpg,An abandoned area with a concrete bench and grass growing in the cracks.
COCO_val2014_000000435444.jpg,three bicycles are parked against a fence a car and building
COCO_val2014_000000269632.jpg,A bright yellow transit bus is making it's way down a street in the dark.
COCO_val2014_000000114147.jpg,Many different people parked on motor bikes on a street.
COCO_val2014_000000312056.jpg,A white cat standing on a luggage bag that is unzipped and laying on the floor.
COCO_val2014_000000526580.jpg,Two men close to each other with a video game remote in their hand.
COCO_val2014_000000276036.jpg,Half of a cake with various layers on a foil covered plate.
COCO_val2014_000000197941.jpg,A red bench sitting underneath a widow against wall.
COCO_val2014_000000133060.jpg,A young boy holding a baseball bat getting ready to swing at the ball.
COCO_val2014_000000122281.jpg,Three snowboarders pose for a picture on top of a mountain.
COCO_val2014_000000085772.jpg, a blonde haired teenage man is swinging a tennis racquet at a ball.
COCO_val2014_000000165455.jpg,A green car traveling down a street next to a  bus.
COCO_val2014_000000384308.jpg,A cat sitting in a concrete parking area with a piece of paper blowing in the wind over his head.
COCO_val2014_000000354724.jpg,A street light and street sign hanging over an intersection with cars going through.
COCO_val2014_000000255448.jpg,A cheese pizza inside its delivery box with one slice facing upside down.
COCO_val2014_000000153803.jpg,A man dressed up sitting at a table filled with audio equipment.
COCO_val2014_000000340386.jpg,A close up of a school bus parked on the side of the road.
COCO_val2014_000000039068.jpg,a tall pole with street signs standing next to  a tall tree
COCO_val2014_000000415949.jpg,A very modern living room with a black couch plus using accent colors in the shades of purple.
COCO_val2014_000000543218.jpg,A skier is enjoying a day of the sport in the snow. 
COCO_val2014_000000283380.jpg,"A motorcycle on a sidewalk, with a river in view behind it"
COCO_val2014_000000393720.jpg,A man flying through the air while riding a skateboard.
COCO_val2014_000000283203.jpg,A skateboarder doing a trick silhouetted against the sky.
COCO_val2014_000000152258.jpg,a person riding a skate board in front of a brick structure
COCO_val2014_000000434900.jpg,A broadcast editing room with numerous video monitors and audio mixing stations.
COCO_val2014_000000266206.jpg,A bathroom with the lights on visible through a slightly ajar door.
COCO_val2014_000000340179.jpg,A large group of people in party hats gather under a fringed patio umbrella.
COCO_val2014_000000321071.jpg,Hands next to two plates of food that include sandwiches.
COCO_val2014_000000028246.jpg,Small train line with a large group of people waiting.
COCO_val2014_000000574069.jpg,A man eats food from a bowl as another man sits at a black laptop at a table in an outdoor area.
COCO_val2014_000000163601.jpg,An art sculpture with three street clocks combined together under and arch and held together in the air.
COCO_val2014_000000444092.jpg,Two twin size beds near each other both covered in a canopy 
COCO_val2014_000000092776.jpg,Black and white photograph of part of a naked girl lying in bed
COCO_val2014_000000576672.jpg,Person holds a lit cigarette lighter to an image of a man holding a cigarette on a laptop computer screen.
COCO_val2014_000000078093.jpg,A person is in the middle of skiing down some slopes.
COCO_val2014_000000409303.jpg,A person is standing on top of ski resort with the sun behind them.
COCO_val2014_000000467848.jpg,A man standing behind a truck with a red trailer sitting in front of a building.
COCO_val2014_000000234533.jpg,A frosted birthday cake balances on the seat of a green bicycle.
COCO_val2014_000000315805.jpg,The two filaments of matter have been separated from each other.
COCO_val2014_000000574783.jpg,Couple of people sitting on the bench still attached to their snowboards
COCO_val2014_000000293964.jpg,Cooks standing in a kitchen preparing food for a restaurant.
COCO_val2014_000000561629.jpg,A small child is playing on the floor and is surrounded by torn up pieces of paper.
COCO_val2014_000000415163.jpg,A group of people standing around a TV with a video game on it's display.
COCO_val2014_000000048739.jpg,He was taking a picture with his cell phone of her holding the baby.
COCO_val2014_000000129945.jpg,A baseball player swings the bat while the catcher & umpire look on
COCO_val2014_000000315136.jpg,People dangle their feet off a dock in front of a colorful power boat.
COCO_val2014_000000067015.jpg,A person pats the head of a teddy bear sitting in a chair.
COCO_val2014_000000578788.jpg,A skateboard rider on top of a handrail by a path in the city
COCO_val2014_000000334021.jpg,"Woman on tennis court playing tennis with a ponytail.
"
COCO_val2014_000000104691.jpg,Two women on brown horses standing in dirt area net to wood wall.
COCO_val2014_000000557556.jpg,The woman with the white towel on her head head is holding a frisbee. 
COCO_val2014_000000025144.jpg,The tennis player is extending his reach to hit the racket. 
COCO_val2014_000000497501.jpg,"A meal consists of vegetables, a pickle, fried onions and potatoes."
COCO_val2014_000000426795.jpg,A young man with long hair taking a bite out of a full loaf of bread.
COCO_val2014_000000512112.jpg,She's placing all her stuffed animals on a shelf behind her bed.
COCO_val2014_000000100604.jpg,A diorama of teddy bears amongst woodland mushrooms
COCO_val2014_000000475043.jpg,A woman drinking a beer while other people in the room are on their laptop.
COCO_val2014_000000031093.jpg,A man on a skateboard wearing a helmet and safety pads while riding in an empty swimming pool.
COCO_val2014_000000304964.jpg,The woman is sitting and looking at something on her mobile phone.  
COCO_val2014_000000149622.jpg,"The birds are sitting next to each other on a tree branch,"
COCO_val2014_000000343248.jpg,"Someone holding a bottle of wine and a glass in his hands, with several other bottles and containers on the table behind him."
COCO_val2014_000000231685.jpg,A bird walking along a beach with a rock it its mouth.
COCO_val2014_000000426520.jpg,"A living room holds an orange couch, a fireplace, several small tables and a chair in it."
COCO_val2014_000000472569.jpg,"A blue, red, and yellow training at a train station."
COCO_val2014_000000345027.jpg,"A beach dock area lined with boats, and a small shack with a scooter and small cart near it."
COCO_val2014_000000507427.jpg,A man in black wetsuit sitting on surfboard that is submerged.
COCO_val2014_000000384827.jpg,A face design has been added to a street sign near a row of parked cars and buildings. 
COCO_val2014_000000568367.jpg,A group of three smart phones sitting on top of a wooden table.
COCO_val2014_000000346138.jpg,"Several dishes of food are shown including noodles, rice and egg."
COCO_val2014_000000194398.jpg,An electric trolly with a painted pink pig nose on the front.
COCO_val2014_000000191203.jpg,"Two elephants standing in a field, and one is carrying a man."
COCO_val2014_000000015272.jpg,A stoplight that has turned red on a road lined with trees that are in bloom.
COCO_val2014_000000130291.jpg,A woman adjusting a mans tie as he stands at an exit.
COCO_val2014_000000422836.jpg,A person standing by a light post holding a large suitcase.
COCO_val2014_000000209773.jpg,a man standing under an umbrella and a clear blue sky
COCO_val2014_000000525542.jpg,"A street shot centers mainly on a bus alongside a sidewalk with a sign and bus stop conveyance, that is also right behind the rear part of a second bus, though a periphery section past the bus shows trees and a turning truck. "
COCO_val2014_000000239029.jpg,A convention where a man and woman are playing a Wii together.
COCO_val2014_000000279256.jpg,Female equestrianne riding a paint horse in a dressage competition.
COCO_val2014_000000519676.jpg,There is a fine motorbike with fur covering on the seat in the parking lot.
COCO_val2014_000000195470.jpg,Group of white sheep walking in a field of grass together. 
COCO_val2014_000000443844.jpg,"A man in a black hat, white shirt and black pants jumping a skateboard off a bench. "
COCO_val2014_000000534679.jpg,A boat with a dog on the deck and a country flag in the back.
COCO_val2014_000000374530.jpg,A bridge over the top of some water with a boat underneath.
COCO_val2014_000000452784.jpg,a person washing something under the running water of a faucet next to a bowl of greens.
COCO_val2014_000000212587.jpg,"a plate with a coney dog, pasta salad and a fork on a red checkered table cloth"
COCO_val2014_000000215485.jpg,a small brown pony eating grass next to bushes
COCO_val2014_000000581338.jpg,A black toothbrush with white bristles sits on a wooden tabletop.
COCO_val2014_000000473731.jpg,"A horse behind a fence and fence door with a sign that says ""Be Aware Horses May Bite or Kick""."
COCO_val2014_000000082836.jpg,Five ducks are standing on the beach with water in the foreground.
COCO_val2014_000000284043.jpg,A yard with a wooden fence is covered in grass and lined with potted plants.
COCO_val2014_000000015810.jpg,A man in a red shirt in a bathroom with two mirror and a photo
COCO_val2014_000000109798.jpg,three different donuts one is pink one is brown and one has white sprinkles
COCO_val2014_000000160185.jpg,A soccer match on a field with a male soccer player in stride with a soccer ball in front of him and a full stadium of people watching.
COCO_val2014_000000261072.jpg,Two cell phones of different types are sitting next to each other.
COCO_val2014_000000168162.jpg,The horse is practicing jumping over hurdles with the trainer.
COCO_val2014_000000283064.jpg,A vase with flowers in it with long stems sitting on a table with candles. 
COCO_val2014_000000415885.jpg,A tennis player lurches forward after hitting the ball toward the other side. 
COCO_val2014_000000180045.jpg,The man in a suit stands up in front of the crowd holding a glass of wine
COCO_val2014_000000498350.jpg,A motorcyclist with protective gear is going through the woods.
COCO_val2014_000000100848.jpg,"A living room with a chocolate couch, an easy chair and nan empty bookshelf."
COCO_val2014_000000336862.jpg,A bunch of kids sitting on the grass outside during a sunny day.
COCO_val2014_000000317531.jpg,A cow on a small hill with surrounding mountains in the background.
COCO_val2014_000000321390.jpg,A little girl that is standing next to a plate with cake on it.
COCO_val2014_000000323552.jpg,A woman with luggage sits on the conveyor belt of a baggage claim area in an airport.
COCO_val2014_000000348838.jpg,A young child licking a spoon and wearing a yellow apron.
COCO_val2014_000000029187.jpg,A man riding a horse drawn carriage on a race track.
COCO_val2014_000000182755.jpg,A computer set up on a desk with three additional monitors
COCO_val2014_000000122825.jpg,A horse is standing at the top of a hill in a wooded area. 
COCO_val2014_000000334947.jpg,Two hot dogs in cardboard plate one with pickle and the other with cheese.
COCO_val2014_000000391933.jpg,A man riding on the back of a brown horse through a river.
COCO_val2014_000000572510.jpg,A short order cook is preparing and packing an order from the assembly line.
COCO_val2014_000000032039.jpg,A pizza on bread with vegetables grilling on a grill.
COCO_val2014_000000381991.jpg,A woman with a water hose washing down a passenger rail car.
COCO_val2014_000000010720.jpg,A brown horse stands near the door of his travel shed.
COCO_val2014_000000477042.jpg,A woman sitting on a metal bench playing an accordion with passersby.
COCO_val2014_000000350488.jpg,A zebra standing on land and eating grass near a body of water that is behind it.
COCO_val2014_000000191390.jpg,Four giraffes all walking and looking same direction and all same height in rocky field lined by short trees behind.
COCO_val2014_000000189243.jpg,Pizza sitting on a white plate with multiple vegetables on top. 
COCO_val2014_000000191812.jpg,a doll with long black hair holding a bear sitting next to a bear 
COCO_val2014_000000427980.jpg,A beautiful young woman eating a giant slice of cheese pizza.
COCO_val2014_000000403531.jpg,A green train next to a platform with a man in white looking out of it.
COCO_val2014_000000463266.jpg,"Two cats, sitting near a chair and table, looking at something."
COCO_val2014_000000157516.jpg,A man using his phone while a little girl sleeps on his shoulder. 
COCO_val2014_000000310757.jpg,One dog is attempting to communicate with another who is laying on a concrete surface.
COCO_val2014_000000451463.jpg,A young girl having fun going down the stairs on her skate board
COCO_val2014_000000286361.jpg,A three way stop sign with graffiti and a street name sign.
COCO_val2014_000000553081.jpg,a small group of giraffes standing around a tree and eating some leaves 
COCO_val2014_000000230166.jpg,A herd of sheep grazing on a green grass covered piece of land next to a forest.
COCO_val2014_000000369799.jpg,An old picture of a bunch of kids on a small section of bleachers. 
COCO_val2014_000000562139.jpg,This kitchen is small but has a nice stainless steel refrigerator. 
COCO_val2014_000000556966.jpg,A young man riding a surf board on a very small wave.
COCO_val2014_000000361258.jpg,The beach is filled with blue tents and umbrellas.
COCO_val2014_000000106338.jpg,A group of kids and adults eating cake at a table. 
